slice, [slaɪs] n.薄片，切片 vt.把…切成薄片
stool, [stul] n.凳子
slippery, [ˋslɪpərɪ] a.滑的；容易滑的
stormy, [ˋstɔrmɪ] a.暴風雨的；暴躁的
slope, [slop] n.斜坡；傾斜；坡度
strategy, [ˋstrætədʒɪ] n.戰略；策略
smooth, [smuð] a.平滑的，光滑的；流暢的
strength, [strɛŋθ] n.力，力量
snap, [snæ p] n.vi.vt.猛咬；突然折斷；快照拍攝
strip, [strɪp] vt.vi.剝去；剝奪
strip, [strɪp] n.條，帶；(報紙等)連環漫畫
solid, [ˋsɑlɪd] a.固體的；結實的 n.固體
structure, [ˋstrʌktʃɚ] n.結構；構造
someday, [ˋsʌm͵de] adv.將來有一天
stubborn, [ˋstʌbɚn] a.固執的，頑固的
somehow, [ˋsʌm͵haʊ] adv.以某種方式；不知怎麼的
studio, [ˋstjudɪ͵o] n.(畫家等的)工作室；攝影棚；製片廠
sometime, [ˋsʌm͵taɪm] adv.在(將來或過去)某一時候
stuff, [stʌf] n.物品，東東【口】
stuff, [stʌf] n.填充物 vt.裝；填；塞
territory, [ˋtɛrə͵torɪ] n.領土，版圖；領域，範圍
style, [staɪl] n.風格，作風；種類，型
text, [tɛkst] n.正文，本文
substance, [ˋsʌbstəns] n.物質[C]
thankful, [ˋθæŋkfəl] a.感謝的，感激的
suburb, [ˋsʌbɝb] n.郊區
theory, [ˋθiərɪ] n.理論；學理
suck, [sʌk] vt.吸，吮 vi.吸，吮 【俚】爛；令人討厭
thirst, [θɝst] n.渴，口渴；渴望
thread, [θrɛd] n.線
suffer, [ˋsʌfɚ] vt.遭受 vi.受苦；患病
threat, [θrɛt] n.威脅，恐嚇
sufficient, [səˋfɪʃənt] a.足夠的，充分的
threaten, [ˋθrɛtn] vt.vi.威脅，恐嚇
suggest, [səˋdʒɛst] vt.建議；暗示
tickle, [ˋtɪk!] n.vt.vi.呵…癢；使發癢
suicide, [ˋsuə͵saɪd] n.vt.vi.自殺
tide, [taɪd] n.潮汐；潮水
suitable, [ˋsutəb!] a.適當的；合適的
tidy, [ˋtaɪdɪ] a.整潔的，整齊的
sum, [sʌm] n.總數，總和；概要 vt.合計；總結
tight, [taɪt] a.緊的，緊身的；緊湊的；密封的
summary, [ˋsʌmərɪ] n.總結，摘要
tighten, [ˋtaɪtn] vt.vi.(使)變緊，(使)繃緊
summit, [ˋsʌmɪt] n.(山等)尖峰，峰頂
timber, [ˋtɪmbɚ] n.木材，木料
superior, [səˋpɪrɪɚ] a.較高的，上級的；較好的，優秀的
tissue, [ˋtɪʃʊ] n.面紙；衛生紙；(動植物的)組織
tobacco, [təˋbæko] n.菸草；煙葉
suppose, [səˋpoz] vt.vi.猜想，以為；假定
ton, [tʌn] n.噸；公噸；【口】大量，許多
surround, [səˋraʊnd] vt.圍繞；包圍
tortoise, [ˋtɔrtəs] n.陸龜；烏龜
survey, [sɚˋve] n.vt.vi.測量，勘測；調查
toss, [tɔs] n.vt.vi.拋，扔，投
survival, [sɚˋvaɪv!] n.倖存[U]
tourism, [ˋtʊrɪzəm] n.旅遊(業)，觀光(業)
survivor, [sɚˋvaɪvɚ] n.倖存者，生還者[C]
tourist, [ˋtʊrɪst] n.旅遊者，觀光者
suspect, [səˋspɛkt] vt.懷疑 [ˋsʌspɛkt] n.嫌疑犯
tow, [to] vt.n.拖，拉；牽引
trace, [tres] n.痕跡；遺跡 vt.跟蹤；追溯
suspicion, [səˋspɪʃən] n.懷疑，疑心
trader, [ˋtredɚ] n.商人；交易人
swear, [swɛr] vt.vi.發誓；罵髒話
trail, [trel] n.痕跡；蹤跡；小道 vt.vi.拖，曳；跟蹤；落後於…
sweat, [swɛt] n.汗，汗水[U] vi.出汗
swell, [swɛl] vt.vi.腫起，腫脹
transport, [ˋtræns͵pɔrt] n.運輸；交通工具
swift, [swɪft] a.快速的，快捷的
trash, [træ ʃ] n.廢物，垃圾
switch, [swɪtʃ] n.開關；調換，交換 vt.打開(或關掉)…的開關
traveler, [ˋtrævlɚ] n.旅行者，旅客
tray, [tre] n.托盤
sword, [sord] n.劍，刀
tremble, [ˋtrɛmb!] vi.n.發抖；震顫
system, [ˋsɪstəm] n.系統；制度[C]
trend, [trɛnd] n.趨勢；時尚
tablet, [ˋtæblɪt] n.刻寫板；匾；碑
tribe, [traɪb] n.部落；種族
tack, [tæ k] n.大頭釘；圖釘[C]
tricky, [ˋtrɪkɪ] a.狡猾的；微妙的；難處理的
tag, [tæ g] n.標籤，貨籤 vt.給…加標籤
troop, [trup] n.軍隊，部隊
tailor, [ˋtelɚ] n.裁縫師 vt.裁製(衣服，衣料等)
tropical, [ˋtrɑpɪk!] a.熱帶的
tame, [tem] a.馴服的；溫順的
trunk, [trʌŋk] n.樹幹；車尾的行李箱；象鼻
tap, [tæ p] n.龍頭；塞子
truthful, [ˋtruθfəl] a.誠實的；講真話的
tap, [tæ p] n.vt.vi.輕拍，輕叩
tub, [tʌb] n.桶，木盆；【口】浴缸
tax, [tæ ks] n.稅；稅金 vt.向…課稅
tug, [tʌg n.vt.vi.用力拉(或拖)
tease, [tiz] vt.vi.n.戲弄，逗弄
tulip, [ˋtjuləp] n.鬱金香
technical, [ˋtɛknɪk!] a.技術的；科技的
tumble, [ˋtʌmb!] vi.vt.n.(使)跌倒；(使)滾下；倒塌
technique, [tɛkˋnik] n.技巧；技術
tune, [tjun] n.曲調；歌曲；協調，一致 vt.vi.為…調音；調整…的頻率(道)
technology, [tɛkˋnɑlədʒɪ] n.技術；科技
temper, [ˋtɛmpɚ] n.性情，脾氣
tutor, [ˋtjutɚ] n.家庭教師 vt.當…的家教
temperature, [ˋtɛmprətʃɚ] n.溫度，氣溫；體溫
twig, [twɪg] n.細枝，嫩枝
temporary, [ˋtɛmpə͵rɛrɪ] a.臨時的；暫時的
twin, [twɪn] n.雙胞胎之一
tend, [tɛnd] vt.照管，照料 vi.服侍 【口】注意，關心[(+to)]
twist, [twɪst] n.vt.扭轉；扭彎
typewriter, [ˋtaɪp͵raɪtɚ] n.打字機
tend, [tɛnd] vi.傾向；易於[+to-V]
typical, [ˋtɪpɪk!] a.典型的，有代表性的
tender, [ˋtɛndɚ] a.嫩的；柔軟的；溫柔的
union, [ˋjunjən] n.結合；合併；工會；聯合會
wink, [wɪŋk] n.vt.vi.眨眼
unite, [juˋnaɪt] vt.vi.(使)聯合；統一；(使)團結
wipe, [waɪp] vt.vi.n.擦；揩
unity, [ˋjunətɪ] n.單一(性)；團結；聯合；統一(性)；一致(性)
wisdom, [ˋwɪzdəm] n.智慧，才智
wrap, [ræ p] vt.vi.包，裹 n.包裹物，覆蓋物
universe, [ˋjunə͵vɝs] n.宇宙
wrist, [rɪst] n.手腕；腕關節
unless, [ʌnˋlɛs] conj.除非
X-ray, [re] n.X 光 (x-ray)
upset, [ʌpˋsɛt] vt.弄翻；使心煩意亂 a.翻倒的；心煩的，苦惱的
yawn, [jɔn] n.vi.呵欠
yell, [jɛl] n.vt.vi.叫喊；吼叫
vacant, [ˋvekənt] a.空的；空白的；(職位)空缺的
yolk, [jok] n.蛋黃
valuable, [ˋvæljʊəb!] a.值錢的，貴重的 n.貴重物品
youngster, [ˋjʌŋstɚ] n.小孩；年輕人
zipper, [ˋzɪpɚ] n.拉鍊 vi.vt.拉上拉鍊
van, [væ n] n.箱形客貨兩用車
zone, [zon] n.地帶；地區
vanish, [ˋvænɪʃ] vi.消失
variety, [vəˋraɪətɪ] n.多樣化，變化；種類
various, [ˋvɛrɪəs] a.不同的；各種各樣的
vary, [ˋvɛrɪ] vt.vi.使不同；變更；修改
vase, [ves] n.花瓶
vehicle, [ˋviɪk!] n.運載工具；車輛
verse, [vɝs] n.詩；韻文[U]
vest, [vɛst] n.背心；馬甲
vice-president, [ˋvaɪs͵prɛzədənt] n.副總統(裁)
victim, [ˋvɪktɪm] n.犧牲者，遇難者；受害者
violence, [ˋvaɪələns] n.暴力，暴力行為；激烈
violent, [ˋvaɪələnt] a.激烈的；暴力的；狂暴的
violet, [ˋvaɪəlɪt] a.紫蘿蘭
visible, [ˋvɪzəb!] a.可看見的
vision, [ˋvɪʒən] n.視力；視覺；洞察力，眼光
vitamin, [ˋvaɪtəmɪn] n.維他命，維生素
vivid, [ˋvɪvɪd] a.鮮豔的；生動的；逼真的
volume, [ˋvɑljəm] n.卷，冊；體積；容積；音量
wag, [wæ g] vt.vi.n.搖，搖擺，搖動
wage, [wedʒ] n.薪水；報酬
wagon, [ˋwægən] n.(四輪)運貨馬車；旅行車
waken, [ˋwekn] vi.醒來；睡醒 vt.喚醒
wander, [ˋwɑndɚ] vi.vt.n.漫遊；閒逛
warmth, [wɔrmθ] n.溫暖；熱情；熱烈
warn, [wɔrn] vt.vi.警告；告誡
wax, [wæ ks] n.蠟；耳垢
weaken, [ˋwikən] vt.vi.削弱，減弱； 變弱
wealth, [wɛlθ] n.財富；財產
wealthy, [ˋwɛlθɪ] a.富有的，有錢的
weave, [wiv] vt.vi.織；編，
web, [wɛb] n.蜘蛛網；網狀物
weed, [wid] n.雜草；野草
weep, [wip] n.vt.vi.哭泣，流淚
wheat, [hwit] n.小麥[U]
whip, [hwɪp] n.vt.vi.鞭笞，抽打
whistle, [ˋhwɪs!] n.口哨；警笛 vt.vi.吹口哨；鳴笛
wicked, [ˋwɪkɪd] a.壞的；邪惡的
willow, [ˋwɪlo] n.柳，柳樹
